,rank,country,region,score,gdp_per_capita,healthy_life_expectancy,freedom_to_life_choice,generosity,corruption_perceptions,population,year,sqrt_of_population
69,70,Paraguay,Latin America and Caribbean,5.493000030517581,0.932537317276001,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,6870000.0,2017,2621.0684844162315
71,72,Philippines,Southeastern Asia,5.42999982833862,0.85769921541214,0.46800905466079706,0.585214674472809,0.193513423204422,0.0993318930268288,105000000.0,2017,10246.950765959598
72,73,Serbia,Central and Eastern Europe,5.39499998092651,1.06931757926941,0.65078467130661,0.20871552824974102,0.22012588381767298,0.0409037806093693,8830000.0,2017,2971.531591620725
73,74,Jordan,Middle East and Northern Africa,5.33599996566772,0.9910123944282528,0.6045900583267211,0.418421149253845,0.17217046022415197,0.11980327218771002,9790000.0,2017,3128.897569432403
74,75,Hungary,Central and Eastern Europe,5.32399988174438,1.2860119342803997,0.6877634525299069,0.17586351931095098,0.0784016624093056,0.0366369374096394,9730000.0,2017,3119.2947920964443
75,76,Jamaica,Latin America and Caribbean,5.31099987030029,0.925579309463501,0.6410223841667181,0.474307239055634,0.23381833732128102,0.0552677810192108,2920000.0,2017,1708.8007490635061
76,77,Croatia,Central and Eastern Europe,5.2930002212524405,1.22255623340607,0.701288521289825,0.255772292613983,0.248002976179123,0.0431031100451946,4180000.0,2017,2044.5048300260873
78,79,China,Eastern Asia,5.2729997634887695,1.08116579055786,0.741415500640869,0.47278770804405196,0.0288068410009146,0.0227942746132612,1420000000.0,2017,37682.88736283354
79,80,Pakistan,Southern Asia,5.26900005340576,0.7268835306167599,0.40204778313636796,0.23521526157856,0.31544601917266807,0.12434806674718901,208000000.0,2017,14422.205101855958
80,81,Indonesia,Southeastern Asia,5.26200008392334,0.995538592338562,0.49234572052955605,0.443323463201523,0.611704587936401,0.0153171354904771,265000000.0,2017,16278.820596099706
81,82,Venezuela,Latin America and Caribbean,5.25,1.12843120098114,0.617144227027893,0.15399712324142498,0.0650196298956871,0.0644911229610443,29400000.0,2017,5422.176684690384
82,83,Montenegro,Central and Eastern Europe,5.23699998855591,1.12112903594971,0.6674646735191351,0.194989055395126,0.197911024093628,0.0881741940975189,628000.0,2017,792.4645102463579
83,84,Morocco,Middle East and Northern Africa,5.2350001335144,0.8781145811080929,0.59771066904068,0.408158332109451,0.0322099551558495,0.0877631828188896,35600000.0,2017,5966.573556070519
84,85,Azerbaijan,Central and Eastern Europe,5.234000205993651,1.1536017656326298,0.5407757759094239,0.39815583825111406,0.0452693402767181,0.180987507104874,9850000.0,2017,3138.4709652950432
85,86,Dominican Republic,Latin America and Caribbean,5.230000019073491,1.07937383651733,0.574873745441437,0.55258983373642,0.186967849731445,0.113945253193378,10500000.0,2017,3240.37034920393
86,87,Greece,Western Europe,5.2270002365112305,1.28948748111725,0.8101989030838009,0.0957312509417534,0.0,0.043289776891470004,10600000.0,2017,3255.764119219941
87,88,Lebanon,Middle East and Northern Africa,5.22499990463257,1.07498753070831,0.7350810766220089,0.28851598501205394,0.26445075869560203,0.037513829767704,6820000.0,2017,2611.512971440119
88,89,Portugal,Western Europe,5.19500017166138,1.3151752948761002,0.795843541622162,0.498465299606323,0.0951027125120163,0.0158694516867399,10300000.0,2017,3209.3613071762425
89,90,Bosnia and Herzegovina,Central and Eastern Europe,5.18200016021729,0.982409417629242,0.705186307430267,0.204403176903725,0.328867495059967,0.0,3350000.0,2017,1830.3005217723128
90,91,Honduras,Latin America and Caribbean,5.1810002326965305,0.730573117733002,0.582569479942322,0.348079860210419,0.23618887364864302,0.0733454525470734,9430000.0,2017,3070.8305065568175
91,92,Macedonia,Central and Eastern Europe,5.175000190734861,1.06457793712616,0.644948184490204,0.325905978679657,0.25376096367836,0.0602777935564518,2080000.0,2017,1442.2205101855957
92,93,Somalia,Sub-Saharan Africa,5.151000022888179,0.0226431842893362,0.11398913711309401,0.602126955986023,0.291631311178207,0.28241032361984303,14600000.0,2017,3820.99463490856
93,94,Vietnam,Southeastern Asia,5.07399988174438,0.7885475754737851,0.6521689891815191,0.571055591106415,0.23496805131435397,0.0876332372426987,94600000.0,2017,9726.253132630263
94,95,Nigeria,Sub-Saharan Africa,5.07399988174438,0.783756256103516,0.0569157302379608,0.394952565431595,0.23094719648361198,0.0261215660721064,191000000.0,2017,13820.274961085253
95,96,Tajikistan,Central and Eastern Europe,5.04099988937378,0.524713635444641,0.5292351245880129,0.47156670689582797,0.24899764358997303,0.14637714624404902,8880000.0,2017,2979.932885150268
96,97,Bhutan,Southern Asia,5.01100015640259,0.885416388511658,0.495879292488098,0.5015376806259161,0.474054545164108,0.17338038980960802,746000.0,2017,863.7129152675674
98,99,Nepal,Southern Asia,4.961999893188481,0.479820191860199,0.504130780696869,0.44030594825744607,0.39409616589546204,0.0729755461215973,27600000.0,2017,5253.570214625479
99,100,Mongolia,Eastern Asia,4.95499992370605,1.0272358655929599,0.557783484458923,0.39414396882057207,0.338464230298996,0.0329022891819477,3110000.0,2017,1763.5192088548397
100,101,South Africa,Sub-Saharan Africa,4.8289999961853,1.05469870567322,0.18708007037639604,0.479246735572815,0.13936237990856198,0.0725094974040985,57000000.0,2017,7549.83443527075
101,102,Tunisia,Middle East and Northern Africa,4.80499982833862,1.00726580619812,0.613212049007416,0.289680689573288,0.0496933571994305,0.0867231488227844,11400000.0,2017,3376.3886032268265
102,103,Palestinian Territories,Middle East and Northern Africa,4.77500009536743,0.716249227523804,0.565666973590851,0.25471106171608,0.114173173904419,0.0892826020717621,4750000.0,2017,2179.449471770337
103,104,Egypt,Middle East and Northern Africa,4.7350001335144,0.989701807498932,0.520187258720398,0.28211015462875394,0.128631442785263,0.114381365478039,96400000.0,2017,9818.350166906861
104,105,Bulgaria,Central and Eastern Europe,4.71400022506714,1.1614590883255,0.708217680454254,0.28923171758651695,0.113177694380283,0.0110515309497714,7100000.0,2017,2664.5825188948456
105,106,Sierra Leone,Sub-Saharan Africa,4.70900011062622,0.36842092871666,0.005564753897488121,0.318697690963745,0.293040901422501,0.0710951760411263,7490000.0,2017,2736.7864366808017
106,107,Cameroon,Sub-Saharan Africa,4.69500017166138,0.564305365085602,0.132892116904259,0.430388748645782,0.23629845678806302,0.0513066314160824,24600000.0,2017,4959.838707054898
107,108,Iran,Middle East and Northern Africa,4.69199991226196,1.15687310695648,0.639333188533783,0.24932260811328896,0.387242913246155,0.048761073499918005,80700000.0,2017,8983.317872590282
108,109,Albania,Central and Eastern Europe,4.64400005340576,0.996192753314972,0.731159746646881,0.381498634815216,0.20131294429302202,0.0398642159998417,2880000.0,2017,1697.0562748477141
109,110,Bangladesh,Southern Asia,4.60799980163574,0.586682975292206,0.533241033554077,0.478356659412384,0.17225535213947304,0.123717859387398,160000000.0,2017,12649.110640673518
110,111,Namibia,Sub-Saharan Africa,4.57399988174438,0.964434325695038,0.33861181139946,0.520303547382355,0.0771337449550629,0.0931469723582268,2400000.0,2017,1549.1933384829667
111,112,Kenya,Sub-Saharan Africa,4.55299997329712,0.560479462146759,0.30998834967613204,0.45276376605033897,0.444860309362411,0.0646413192152977,50200000.0,2017,7085.195833567341
112,113,Mozambique,Sub-Saharan Africa,4.550000190734861,0.23430564999580397,0.10665443539619399,0.48079109191894503,0.322228103876114,0.17943638563156103,28600000.0,2017,5347.896782848375
113,114,Myanmar,Southeastern Asia,4.54500007629395,0.36711055040359497,0.397522568702698,0.514492034912109,0.8380751609802249,0.188816204667091,53400000.0,2017,7307.530362578044
114,115,Senegal,Sub-Saharan Africa,4.53499984741211,0.479309022426605,0.409362852573395,0.37792226672172496,0.183468893170357,0.11546044796705199,15400000.0,2017,3924.2833740697165
115,116,Zambia,Sub-Saharan Africa,4.513999938964839,0.6364067792892459,0.25783589482307395,0.461603492498398,0.249580144882202,0.0782135501503944,16900000.0,2017,4110.960958218893
116,117,Iraq,Middle East and Northern Africa,4.49700021743774,1.1027104854583702,0.501180469989777,0.288555532693863,0.19963726401329,0.10721575468778599,37600000.0,2017,6131.883886702357
117,118,Gabon,Sub-Saharan Africa,4.46500015258789,1.1982102394104,0.35657858848571794,0.31232857704162603,0.0437853783369064,0.0760467872023582,2060000.0,2017,1435.2700094407323
118,119,Ethiopia,Sub-Saharan Africa,4.46000003814697,0.339233845472336,0.35340970754623396,0.408842742443085,0.31265074014663696,0.16545571386814098,106000000.0,2017,10295.630140987001
119,120,Sri Lanka,Southern Asia,4.44000005722046,1.00985014438629,0.625130832195282,0.561213254928589,0.49086356163024897,0.0736539661884308,21100000.0,2017,4593.47363114234
120,121,Armenia,Central and Eastern Europe,4.37599992752075,0.900596737861633,0.637524425983429,0.198303267359734,0.0834880918264389,0.0266744215041399,2940000.0,2017,1714.6428199482248
121,122,India,Southern Asia,4.31500005722046,0.7922212481498722,0.455427616834641,0.469987004995346,0.23153848946094502,0.0922268852591515,1340000000.0,2017,36606.01043544625
122,123,Mauritania,Sub-Saharan Africa,4.29199981689453,0.6484572887420649,0.285349279642105,0.0960980430245399,0.201870024204254,0.136957004666328,4280000.0,2017,2068.81608655772
123,124,Congo (Brazzaville),Sub-Saharan Africa,4.29099988937378,0.8089642524719242,0.28995743393898,0.4350258708000179,0.12085212767124198,0.0796181336045265,5110000.0,2017,2260.530911091463
124,125,Georgia,Central and Eastern Europe,4.28599977493286,0.950612664222717,0.649546980857849,0.309410035610199,0.0540088154375553,0.25166663527488703,4010000.0,2017,2002.4984394500786
125,126,Congo (Kinshasa),Sub-Saharan Africa,4.2800002098083505,0.0921023488044739,0.191407024860382,0.235961347818375,0.246455833315849,0.0602413564920425,81400000.0,2017,9022.194854911968
126,127,Mali,Sub-Saharan Africa,4.19000005722046,0.476180493831635,0.16936567425727803,0.306613743305206,0.183354198932648,0.10497024655342098,18500000.0,2017,4301.162633521313
127,128,Ivory Coast,Sub-Saharan Africa,4.17999982833862,0.6030489206314089,0.0486421696841717,0.4477061927318571,0.201237469911575,0.130061775445938,24400000.0,2017,4939.635614091388
128,129,Cambodia,Southeastern Asia,4.1680002212524405,0.6017650961875921,0.429783403873444,0.633375823497772,0.385922968387604,0.0681059509515762,16000000.0,2017,4000.0
129,130,Sudan,Sub-Saharan Africa,4.138999938964839,0.6595166921615601,0.290920823812485,0.0149958552792668,0.182317450642586,0.089847519993782,40800000.0,2017,6387.487769068524
130,131,Ghana,Sub-Saharan Africa,4.11999988555908,0.667224824428558,0.29563772678375205,0.423026293516159,0.25692394375801103,0.0253363698720932,29100000.0,2017,5394.441583704471
131,132,Ukraine,Central and Eastern Europe,4.09600019454956,0.89465194940567,0.575903952121735,0.12297477573156401,0.270061463117599,0.0230294708162546,44500000.0,2017,6670.8320320631665
132,133,Uganda,Sub-Saharan Africa,4.08099985122681,0.381430715322495,0.21763260662555703,0.443185955286026,0.32576605677604703,0.057069718837738,41200000.0,2017,6418.722614352485
133,134,Burkina Faso,Sub-Saharan Africa,4.03200006484985,0.35022771358490007,0.21584425866603896,0.32436785101890603,0.250864684581757,0.12032810598611803,19200000.0,2017,4381.780460041329
134,135,Niger,Sub-Saharan Africa,4.02799987792969,0.16192533075809498,0.26850500702858,0.36365869641304,0.22867384552955602,0.13857294619083402,21600000.0,2017,4647.580015448901
135,136,Malawi,Sub-Saharan Africa,3.97000002861023,0.233442038297653,0.315089583396912,0.466914653778076,0.28717046976089505,0.0727116540074348,17700000.0,2017,4207.1367935925255
136,137,Chad,Sub-Saharan Africa,3.9360001087188703,0.43801298737525896,0.0411347150802612,0.16234202682972002,0.21611385047435802,0.0535818822681904,15000000.0,2017,3872.983346207417
137,138,Zimbabwe,Sub-Saharan Africa,3.875,0.37584653496742204,0.19676375389099102,0.336384207010269,0.189143493771553,0.0953753814101219,14200000.0,2017,3768.2887362833544
138,139,Lesotho,Sub-Saharan Africa,3.80800008773804,0.521021246910095,0.0,0.390661299228668,0.157497271895409,0.119094640016556,2090000.0,2017,1445.683229480096
139,140,Angola,Sub-Saharan Africa,3.79500007629395,0.8584281802177429,0.0498686656355858,0.0,0.09792649000883098,0.0697203353047371,29800000.0,2017,5458.937625582472
140,141,Afghanistan,Southern Asia,3.7939999103546103,0.401477217674255,0.18074677884578697,0.106179520487785,0.311870932579041,0.0611578300595284,36300000.0,2017,6024.948132556828
141,142,Botswana,Sub-Saharan Africa,3.7660000324249303,1.12209415435791,0.34175550937652605,0.505196332931519,0.0993484482169151,0.0985831990838051,2210000.0,2017,1486.6068747318504
142,143,Benin,Sub-Saharan Africa,3.65700006484985,0.43108540773391707,0.20993021130561804,0.42596277594566295,0.207948461174965,0.0609290152788162,11200000.0,2017,3346.640106136302
143,144,Madagascar,Sub-Saharan Africa,3.64400005340576,0.305808693170547,0.375223308801651,0.18919676542282102,0.208732530474663,0.0672319754958153,25600000.0,2017,5059.644256269407
144,145,Haiti,Latin America and Caribbean,3.6029999256133998,0.368610262870789,0.277321130037308,0.0303698573261499,0.48920378088951094,0.0998721495270729,11000000.0,2017,3316.6247903554
145,146,Yemen,Middle East and Northern Africa,3.59299993515015,0.5916834473609921,0.310080915689468,0.24946372210979503,0.104125209152699,0.0567674227058887,27800000.0,2017,5272.570530585627
146,147,South Sudan,Sub-Saharan Africa,3.5910000801086404,0.39724862575531,0.163486003875732,0.147062435746193,0.285670816898346,0.116793513298035,10900000.0,2017,3301.5148038438356
147,148,Liberia,Sub-Saharan Africa,3.5329999923706095,0.11904179304838199,0.229918196797371,0.33288118243217496,0.26654988527298,0.0389482490718365,4700000.0,2017,2167.94833886788
148,149,Guinea,Sub-Saharan Africa,3.50699996948242,0.24454993009567302,0.194129139184952,0.348587512969971,0.264815092086792,0.110937617719173,12100000.0,2017,3478.5054261852174
149,150,Togo,Sub-Saharan Africa,3.4949998855590803,0.30544471740722695,0.247105568647385,0.38042613863945,0.19689615070819896,0.0956650152802467,7700000.0,2017,2774.887385102322
150,151,Rwanda,Sub-Saharan Africa,3.47099995613098,0.368745893239975,0.326424807310104,0.5818438529968261,0.25275602936744695,0.455220013856888,12000000.0,2017,3464.1016151377544
151,152,Syria,Middle East and Northern Africa,3.46199989318848,0.777153134346008,0.5005333423614501,0.0815394446253777,0.49366372823715204,0.15134713053703303,17100000.0,2017,4135.214625627066
152,153,Tanzania,Sub-Saharan Africa,3.34899997711182,0.511135876178741,0.364509284496307,0.390017777681351,0.354256361722946,0.0660351067781448,54700000.0,2017,7395.944834840238
153,154,Burundi,Sub-Saharan Africa,2.90499997138977,0.09162256866693501,0.151610791683197,0.0599007532000542,0.20443518459796897,0.0841479450464249,10800000.0,2017,3286.335345030997
154,155,Central African Republic,Sub-Saharan Africa,2.69300007820129,0.0,0.0187726859003305,0.270842045545578,0.280876487493515,0.0565650761127472,4600000.0,2017,2144.7610589527217
0,1,Finland,Western Europe,7.632000000000001,1.305,0.8740000000000001,0.6809999999999999,0.20199999999999999,0.39299999999999996,5520000.0,2018,2349.4680248941463
1,2,Norway,Western Europe,7.593999999999999,1.456,0.861,0.6859999999999999,0.28600000000000003,0.34,5340000.0,2018,2310.8440016582686
2,3,Denmark,Western Europe,7.555,1.351,0.868,0.6829999999999999,0.284,0.408,5750000.0,2018,2397.91576165636
3,4,Iceland,Western Europe,7.495,1.3430000000000002,0.914,0.677,0.353,0.138,337000.0,2018,580.5170109479997
4,5,Switzerland,Western Europe,7.487,1.42,0.927,0.66,0.256,0.35700000000000004,8530000.0,2018,2920.6163733020467
5,6,Netherlands,Western Europe,7.441,1.361,0.878,0.638,0.33299999999999996,0.295,17100000.0,2018,4135.214625627066
6,7,Canada,North America,7.327999999999999,1.33,0.8959999999999999,0.653,0.321,0.29100000000000004,37100000.0,2018,6090.976933136424
7,8,New Zealand,Australia and New Zealand,7.324,1.268,0.8759999999999999,0.669,0.365,0.389,4740000.0,2018,2177.1541057077243
8,9,Sweden,Western Europe,7.314,1.355,0.9129999999999999,0.659,0.285,0.38299999999999995,9970000.0,2018,3157.5306807693887
9,10,Australia,Australia and New Zealand,7.272,1.34,0.91,0.647,0.361,0.302,24900000.0,2018,4989.98997994986
10,11,United Kingdom,Western Europe,7.19,1.244,0.888,0.46399999999999997,0.262,0.08199999999999999,67100000.0,2018,8191.458966508958
11,12,Austria,Western Europe,7.138999999999999,1.341,0.8909999999999999,0.617,0.242,0.22399999999999998,8890000.0,2018,2981.610303175115
12,13,Costa Rica,Latin America and Caribbean,7.072,1.01,0.8170000000000001,0.632,0.14300000000000002,0.10099999999999999,5000000.0,2018,2236.06797749979
13,14,Ireland,Western Europe,6.977,1.4480000000000002,0.8759999999999999,0.614,0.307,0.306,4820000.0,2018,2195.4498400100147
14,15,Germany,Western Europe,6.965,1.34,0.861,0.586,0.273,0.28,83100000.0,2018,9115.920140062659
15,16,Belgium,Western Europe,6.9270000000000005,1.324,0.894,0.583,0.188,0.24,11500000.0,2018,3391.164991562634
16,17,Luxembourg,Western Europe,6.91,1.5759999999999998,0.8959999999999999,0.632,0.196,0.321,604000.0,2018,777.1743691090179
17,18,United States,North America,6.886,1.3980000000000001,0.8190000000000001,0.547,0.29100000000000004,0.133,327000000.0,2018,18083.141320025123
18,19,Israel,Middle East and Northern Africa,6.814,1.301,0.883,0.5329999999999999,0.354,0.272,8380000.0,2018,2894.8229652260256
20,21,Czech Republic,Central and Eastern Europe,6.711,1.2329999999999999,0.8540000000000001,0.5429999999999999,0.064,0.034,10700000.0,2018,3271.0854467592253
21,22,Malta,Western Europe,6.627000000000001,1.27,0.884,0.645,0.376,0.142,439000.0,2018,662.5707509390978
22,23,France,Western Europe,6.489,1.2930000000000001,0.9079999999999999,0.52,0.098,0.17600000000000002,65000000.0,2018,8062.25774829855
23,24,Mexico,Latin America and Caribbean,6.4879999999999995,1.038,0.7609999999999999,0.479,0.069,0.095,126000000.0,2018,11224.972160321824
24,25,Chile,Latin America and Caribbean,6.476,1.131,0.8079999999999999,0.431,0.19699999999999998,0.061,18700000.0,2018,4324.3496620879305
26,27,Panama,Latin America and Caribbean,6.43,1.112,0.759,0.597,0.125,0.063,4180000.0,2018,2044.5048300260873
27,28,Brazil,Latin America and Caribbean,6.419,0.986,0.675,0.493,0.11,0.08800000000000001,209000000.0,2018,14456.83229480096
28,29,Argentina,Latin America and Caribbean,6.388,1.073,0.7440000000000001,0.57,0.062,0.054000000000000006,44400000.0,2018,6663.332499583073
29,30,Guatemala,Latin America and Caribbean,6.382000000000001,0.7809999999999999,0.608,0.604,0.179,0.071,17200000.0,2018,4147.288270665545
30,31,Uruguay,Latin America and Caribbean,6.379,1.093,0.7709999999999999,0.625,0.13,0.155,3450000.0,2018,1857.417562100671
31,32,Qatar,Middle East and Northern Africa,6.374,1.649,0.748,0.654,0.256,0.171,2780000.0,2018,1667.3332000533067
32,33,Saudi Arabia,Middle East and Northern Africa,6.371,1.379,0.633,0.509,0.098,0.127,33700000.0,2018,5805.170109479997
33,34,Singapore,Southeastern Asia,6.343,1.5290000000000001,1.008,0.631,0.261,0.457,5760000.0,2018,2400.0
34,35,Malaysia,Southeastern Asia,6.322,1.161,0.669,0.35600000000000004,0.311,0.059000000000000004,31500000.0,2018,5612.486080160912
35,36,Spain,Western Europe,6.31,1.251,0.965,0.449,0.142,0.07400000000000001,46700000.0,2018,6833.7398253079555
36,37,Colombia,Latin America and Caribbean,6.26,0.96,0.635,0.531,0.099,0.039,49700000.0,2018,7049.822692805827
37,38,Trinidad and Tobago,Latin America and Caribbean,6.192,1.2229999999999999,0.564,0.575,0.171,0.019,1390000.0,2018,1178.9826122551597
38,39,Slovakia,Central and Eastern Europe,6.172999999999999,1.21,0.7759999999999999,0.354,0.11800000000000001,0.013999999999999999,5450000.0,2018,2334.5235059857505
39,40,El Salvador,Latin America and Caribbean,6.167000000000001,0.8059999999999999,0.639,0.461,0.065,0.08199999999999999,6420000.0,2018,2533.7718918639853
40,41,Nicaragua,Latin America and Caribbean,6.141,0.6679999999999999,0.7,0.527,0.20800000000000002,0.128,6470000.0,2018,2543.619468395381
41,42,Poland,Central and Eastern Europe,6.122999999999999,1.176,0.7809999999999999,0.546,0.10800000000000001,0.064,37900000.0,2018,6156.297588648554
42,43,Bahrain,Middle East and Northern Africa,6.105,1.338,0.698,0.594,0.243,0.12300000000000001,1570000.0,2018,1252.9964086141667
43,44,Uzbekistan,Central and Eastern Europe,6.096,0.7190000000000001,0.605,0.7240000000000001,0.32799999999999996,0.259,32500000.0,2018,5700.87712549569
44,45,Kuwait,Middle East and Northern Africa,6.082999999999999,1.474,0.675,0.5539999999999999,0.16699999999999998,0.106,4140000.0,2018,2034.6989949375804
45,46,Thailand,Southeastern Asia,6.072,1.016,0.7070000000000001,0.637,0.364,0.028999999999999998,69400000.0,2018,8330.666239863413
46,47,Italy,Western Europe,6.0,1.264,0.946,0.281,0.13699999999999998,0.027999999999999997,60600000.0,2018,7784.6001824114255
47,48,Ecuador,Latin America and Caribbean,5.973,0.889,0.736,0.556,0.114,0.12,17100000.0,2018,4135.214625627066
48,49,Belize,Latin America and Caribbean,5.956,0.807,0.474,0.593,0.183,0.08900000000000001,383000.0,2018,618.869937870632
49,50,Lithuania,Central and Eastern Europe,5.952000000000001,1.197,0.716,0.35,0.026000000000000002,0.006,2800000.0,2018,1673.320053068151
50,51,Slovenia,Central and Eastern Europe,5.9479999999999995,1.219,0.856,0.633,0.16,0.051,2080000.0,2018,1442.2205101855957
51,52,Romania,Central and Eastern Europe,5.945,1.1159999999999999,0.726,0.528,0.08800000000000001,0.001,19500000.0,2018,4415.880433163923
52,53,Latvia,Central and Eastern Europe,5.933,1.148,0.6709999999999999,0.363,0.092,0.066,1930000.0,2018,1389.2443989449805
53,54,Japan,Eastern Asia,5.915,1.294,0.988,0.5529999999999999,0.079,0.15,127000000.0,2018,11269.427669584646
54,55,Mauritius,Sub-Saharan Africa,5.891,1.09,0.684,0.584,0.245,0.05,1270000.0,2018,1126.9427669584645
55,56,Jamaica,Latin America and Caribbean,5.89,0.8190000000000001,0.693,0.575,0.096,0.031,2930000.0,2018,1711.724276862369
56,57,South Korea,Eastern Asia,5.875,1.266,0.955,0.244,0.175,0.051,51200000.0,2018,7155.417527999327
57,58,Cyprus,Western Europe,5.835,1.229,0.909,0.495,0.179,0.154,1190000.0,2018,1090.8712114635714
58,59,Russia,Central and Eastern Europe,5.81,1.151,0.599,0.39899999999999997,0.065,0.025,146000000.0,2018,12083.045973594571
59,60,Kazakhstan,Central and Eastern Europe,5.79,1.143,0.631,0.45399999999999996,0.14800000000000002,0.121,18300000.0,2018,4277.849927241487
60,61,Cyprus,Western Europe,5.7620000000000005,1.229,0.909,0.423,0.20199999999999999,0.035,1190000.0,2018,1090.8712114635714
61,62,Bolivia,Latin America and Caribbean,5.752000000000001,0.7509999999999999,0.508,0.606,0.141,0.054000000000000006,11400000.0,2018,3376.3886032268265
62,63,Estonia,Central and Eastern Europe,5.739,1.2,0.737,0.5529999999999999,0.086,0.174,1320000.0,2018,1148.9125293076058
63,64,Paraguay,Latin America and Caribbean,5.681,0.835,0.615,0.541,0.162,0.07400000000000001,6960000.0,2018,2638.181191654584
64,65,Peru,Latin America and Caribbean,5.662999999999999,0.934,0.674,0.53,0.092,0.034,32000000.0,2018,5656.85424949238
66,67,Moldova,Central and Eastern Europe,5.64,0.657,0.62,0.23199999999999998,0.171,0.0,4050000.0,2018,2012.4611797498108
67,68,Turkmenistan,Central and Eastern Europe,5.636,1.016,0.517,0.41700000000000004,0.19899999999999998,0.037000000000000005,5850000.0,2018,2418.677324489565
68,69,Hungary,Central and Eastern Europe,5.62,1.171,0.732,0.259,0.061,0.022000000000000002,9710000.0,2018,3116.0872901765765
69,70,Libya,Middle East and Northern Africa,5.566,0.985,0.5529999999999999,0.496,0.11599999999999999,0.14800000000000002,6680000.0,2018,2584.569596664017
70,71,Philippines,Southeastern Asia,5.524,0.775,0.513,0.643,0.12,0.105,107000000.0,2018,10344.0804327886
71,72,Honduras,Latin America and Caribbean,5.504,0.62,0.622,0.45899999999999996,0.19699999999999998,0.07400000000000001,9590000.0,2018,3096.7725134404045
72,73,Belarus,Central and Eastern Europe,5.483,1.0390000000000001,0.7,0.307,0.10099999999999999,0.154,9450000.0,2018,3074.0852297878796
73,74,Turkey,Middle East and Northern Africa,5.483,1.148,0.6859999999999999,0.324,0.106,0.109,82300000.0,2018,9071.93474403338
74,75,Pakistan,Southern Asia,5.472,0.652,0.424,0.33399999999999996,0.21600000000000003,0.113,212000000.0,2018,14560.219778561037
76,77,Portugal,Western Europe,5.41,1.188,0.884,0.562,0.055,0.017,10300000.0,2018,3209.3613071762425
77,78,Serbia,Central and Eastern Europe,5.398,0.975,0.685,0.28800000000000003,0.134,0.043,8800000.0,2018,2966.4793948382653
78,79,Greece,Western Europe,5.358,1.1540000000000001,0.879,0.131,0.0,0.044000000000000004,10500000.0,2018,3240.37034920393
79,80,Lebanon,Middle East and Northern Africa,5.358,0.965,0.785,0.503,0.214,0.136,6860000.0,2018,2619.160170741759
80,81,Montenegro,Central and Eastern Europe,5.347,1.0170000000000001,0.7290000000000001,0.259,0.111,0.081,628000.0,2018,792.4645102463579
81,82,Croatia,Central and Eastern Europe,5.321000000000001,1.115,0.737,0.38,0.12,0.039,4160000.0,2018,2039.607805437114
82,83,Dominican Republic,Latin America and Caribbean,5.3020000000000005,0.982,0.614,0.578,0.12,0.106,10600000.0,2018,3255.764119219941
83,84,Algeria,Middle East and Northern Africa,5.295,0.9790000000000001,0.687,0.077,0.055,0.135,42200000.0,2018,6496.152707564686
84,85,Morocco,Middle East and Northern Africa,5.254,0.779,0.669,0.46,0.026000000000000002,0.07400000000000001,36000000.0,2018,6000.0
85,86,China,Eastern Asia,5.246,0.9890000000000001,0.799,0.597,0.028999999999999998,0.10300000000000001,1430000000.0,2018,37815.34080237807
86,87,Azerbaijan,Central and Eastern Europe,5.2010000000000005,1.024,0.603,0.43,0.031,0.17600000000000002,9950000.0,2018,3154.362059117501
87,88,Tajikistan,Central and Eastern Europe,5.199,0.474,0.598,0.292,0.187,0.034,9100000.0,2018,3016.6206257996714
88,89,Macedonia,Central and Eastern Europe,5.185,0.9590000000000001,0.691,0.39399999999999996,0.17300000000000001,0.052000000000000005,2080000.0,2018,1442.2205101855957
89,90,Jordan,Middle East and Northern Africa,5.1610000000000005,0.8220000000000001,0.645,0.46799999999999997,0.13,0.134,9970000.0,2018,3157.5306807693887
90,91,Nigeria,Sub-Saharan Africa,5.155,0.6890000000000001,0.048,0.462,0.201,0.032,196000000.0,2018,14000.0
92,93,Bosnia and Herzegovina,Central and Eastern Europe,5.129,0.915,0.758,0.28,0.21600000000000003,0.0,3320000.0,2018,1822.0867158288597
93,94,Mongolia,Eastern Asia,5.125,0.914,0.575,0.395,0.253,0.032,3170000.0,2018,1780.4493814764855
94,95,Vietnam,Southeastern Asia,5.103,0.715,0.7020000000000001,0.618,0.177,0.079,95500000.0,2018,9772.410142846033
95,96,Indonesia,Southeastern Asia,5.093,0.899,0.522,0.5379999999999999,0.484,0.018000000000000002,268000000.0,2018,16370.7055437449
96,97,Bhutan,Southern Asia,5.082,0.7959999999999999,0.527,0.541,0.364,0.171,754000.0,2018,868.3317338436964
97,98,Somalia,Sub-Saharan Africa,4.982,0.0,0.115,0.674,0.23800000000000002,0.282,15000000.0,2018,3872.983346207417
98,99,Cameroon,Sub-Saharan Africa,4.975,0.535,0.182,0.45399999999999996,0.183,0.043,25200000.0,2018,5019.960159204454
99,100,Bulgaria,Central and Eastern Europe,4.933,1.054,0.7120000000000001,0.359,0.064,0.009000000000000001,7050000.0,2018,2655.183609470351
100,101,Nepal,Southern Asia,4.88,0.425,0.539,0.526,0.302,0.078,28100000.0,2018,5300.943312279429
101,102,Venezuela,Latin America and Caribbean,4.806,0.996,0.657,0.133,0.055999999999999994,0.052000000000000005,28900000.0,2018,5375.872022286245
